config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,3,True,0.0200,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,4,True,0.0199,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,5,True,0.0198,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,6,True,0.0212,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,7,True,0.0428,2,2,600,6384.80,4688.00,-0.0270
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,8,True,0.0200,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,9,True,0.0209,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,10,True,0.0201,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,1,True,0.0211,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,2,True,0.0404,2,2,600,6380.20,4683.40,-0.0360
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,3,True,0.0213,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,4,True,0.0206,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,5,True,0.0206,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,6,True,0.0212,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,7,True,0.0205,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,8,True,0.0203,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,9,True,0.0201,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour2,300,500,0.1000,0,2,3,2,10,True,0.0201,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,1,True,0.0277,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,2,True,0.0201,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,3,True,0.0209,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,4,True,0.0412,2,2,600,6380.20,4683.40,-0.0240
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,5,True,0.0202,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,6,True,0.0200,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,7,True,0.0199,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,8,True,0.0201,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,9,True,0.0414,2,2,600,6384.80,4688.00,-0.0380
pop300_gen500_mut0.1_elite0_tour3,300,500,0.1000,0,3,3,2,10,True,0.0212,1,1,300,6379.80,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour5,300,500,0.1000,0,5,3,2,1,True,0.0213,1,1,300,6375.20,0.00,0.0000
